ID_FINCA|VARIEDAD|MODO|TIPO|COLOR|SUPERFICIE|PREDICCION PRODUCCION
76459|26|2|0|1|8.0|49384.66968917355
76459|52|2|0|1|9.0|60543.06903014072
20082|15|2|0|1|1.0|4557.269322978246
95311|15|2|0|1|1.0|5664.173658957923
88040|92|1|0|0|2.6796690307328603|11175.7613080238
88040|17|1|0|1|3.0|11970.659804673878
58478|17|2|0|1|2.6796690307328603|12514.97374553462
22294|17|1|0|1|2.6796690307328603|9560.343478655132
52441|17|2|0|1|2.6796690307328603|12514.97374553462
41398|17|2|0|1|1.0|4557.269322978246
40204|17|2|0|1|2.6796690307328603|12514.97374553462
64329|59|2|0|1|1.0|4271.267392756081
34922|9|2|0|0|1.0|3635.724203935095
32006|94|2|0|0|2.6796690307328603|13459.554916794916
95678|17|1|0|1|10.0|49201.27409620798
95678|59|1|0|1|21.0|72347.4436586069
95678|52|2|0|1|4.0|22106.437122087867
95678|94|2|0|0|10.0|56918.50303361085
59544|59|2|0|1|3.0|14131.590502573634
85984|32|2|0|1|4.0|20936.38010998512
85984|59|2|0|1|5.0|25969.212148172686
28847|52|2|0|1|1.0|4308.623980786699
18372|32|2|0|1|1.0|4925.913074908105
33428|59|2|0|1|3.0|14183.40564987334
18103|59|2|0|1|2.0|7129.396506453403
85414|59|2|0|1|3.0|14421.788146949646
1190|59|2|0|1|2.0|6213.861771723746
70101|59|2|0|1|2.6796690307328603|12236.787719620193
70039|59|2|0|1|8.0|41515.21027652873
48849|59|2|0|1|2.0|7236.948845694149
65920|81|1|0|1|2.6796690307328603|9998.86230503502
55611|81|1|0|1|1.0|3511.079952518779
81554|32|2|0|1|2.6796690307328603|13727.413925378301
5462|81|1|0|1|2.6796690307328603|7449.890761056282
28477|32|2|0|1|1.0|5033.465414148851
52008|8|2|0|0|7.0|40834.208874654345
97942|68|1|0|0|3.0|10119.927435223706
97942|81|1|0|1|2.6796690307328603|8861.29227437142
92556|15|2|0|1|2.0|8436.249444006466
92556|32|2|0|1|1.0|5946.764082239004
25816|81|1|0|1|1.0|3511.079952518779
5377|40|2|0|1|2.0|6593.036365534342
95372|52|1|0|1|1.0|3717.6228533068834
17413|81|1|0|1|1.0|3364.501798804948
2584|52|1|0|1|1.0|1980.6509593563726
30628|81|1|0|1|3.0|11099.340949813726
80600|52|1|0|1|1.0|3282.751561071034
78229|68|1|0|0|1.0|3472.054138045695
70721|15|2|0|1|3.0|15221.666604842061
97695|52|1|0|1|2.6796690307328603|9331.573559403394
51766|52|1|0|1|1.0|2610.7185173272064
17321|9|1|0|0|1.0|1773.87126061334
53891|32|2|0|1|1.0|4255.262029278025
87539|59|2|0|1|2.6796690307328603|12430.93544221101
9006|59|2|0|1|1.0|4004.4740385473046
75075|17|2|0|1|1.0|5114.344297327917
2913|52|2|0|1|1.0|3024.8686136321026
49345|40|2|0|1|2.0|7359.502247877544
49345|59|2|0|1|1.0|3436.668867263745
92853|17|1|0|1|1.0|3016.1156310627393
23974|59|1|0|1|1.0|2484.6403415488926
17434|17|1|0|1|2.6796690307328603|7957.738780901638
83458|10|2|0|1|2.0|7537.969874302339
83458|26|2|0|1|1.0|4966.320887494937
9086|26|2|0|1|1.0|4729.987399094531
9086|52|2|0|1|1.0|4005.145965732378
10547|15|2|0|1|1.0|4290.4759687694705
20253|59|2|0|1|2.6796690307328603|11951.287320788377
32437|59|2|0|1|1.0|4156.309323361924
49034|59|1|0|1|1.0|2553.824814997028
3032|59|1|0|1|2.6796690307328603|7029.491498046466
24951|17|1|0|1|1.0|2839.8267452191935
26390|17|1|0|1|2.6796690307328603|9513.22557689962
72315|59|1|0|1|2.6796690307328603|9465.60614375376
75402|59|1|0|1|2.6796690307328603|9465.60614375376
33084|59|1|0|1|2.6796690307328603|9227.223646677454
47298|59|1|0|1|2.6796690307328603|9227.223646677454
77069|59|1|0|1|2.0|5641.029462813427
3931|17|1|0|1|1.0|2209.7591872483595
21119|17|1|0|1|2.6796690307328603|8793.585120801445
21119|59|1|0|1|2.6796690307328603|8507.583190579278
55370|17|1|0|1|1.0|2120.1862891210144
35888|59|1|0|1|1.0|1834.1843588988493
27166|59|1|0|1|2.6796690307328603|8507.583190579278
5638|59|1|0|1|2.6796690307328603|6215.23283822774
1777|59|1|0|1|2.6796690307328603|6215.23283822774
30936|59|1|0|1|2.6796690307328603|8507.583190579278
47258|40|2|0|1|1.0|4923.087338076499
59598|32|1|0|1|2.6796690307328603|9763.435068623461
29831|59|1|0|1|2.6796690307328603|8944.841906609181
71533|59|2|0|1|1.0|4104.494176062217
35284|59|1|0|1|1.0|2445.6145270758084
18094|59|2|0|1|2.6796690307328603|11368.255278915372
75428|59|2|0|1|2.6796690307328603|12137.854670564975
9594|59|1|0|1|2.6796690307328603|7410.470599092158
17034|59|1|0|1|1.0|2338.0621878350616
74722|59|1|0|1|1.0|2445.6145270758084
77616|17|1|0|1|1.0|3403.6495010418002
16282|59|2|0|1|1.0|3996.9418368214706
24392|40|2|0|1|1.0|4923.087338076499
23630|17|1|0|1|2.0|5644.649652967319
21215|17|1|0|1|2.6796690307328603|9230.843836831347
74004|52|2|0|1|2.6796690307328603|12903.639442960932
87207|59|2|0|1|2.6796690307328603|12430.93544221101
22639|40|2|0|1|2.6796690307328603|12718.06533550295
35719|40|2|0|1|1.0|4923.087338076499
23812|59|2|0|1|2.6796690307328603|11899.47217348867
22976|32|2|0|1|2.0|8309.709296744286
54397|87|1|0|0|2.6796690307328603|10718.372597905802
2874|87|1|0|0|2.6796690307328603|8495.973030232353
15443|87|1|0|0|2.6796690307328603|9594.15590943076
81717|17|1|0|1|2.6796690307328603|10423.641117719753
8982|17|2|0|1|1.0|4241.603246604367
17068|68|1|0|0|2.6796690307328603|9582.006324430155
75464|81|1|0|1|1.0|3620.2286086548434
95961|17|1|0|1|2.6796690307328603|9865.428968060065
12970|17|1|0|1|1.0|2687.991460404573
67061|40|2|0|1|2.6796690307328603|13000.447075571223
91543|40|2|0|1|2.6796690307328603|14152.128240737684
5380|40|2|0|1|1.0|4401.230068026884
26831|40|2|0|1|2.6796690307328603|13000.447075571223
447|40|2|0|1|2.6796690307328603|10802.714926940234
36708|40|2|0|1|1.0|5031.297625997718
30409|15|2|0|1|2.6796690307328603|12467.855843779109
75037|15|2|0|1|1.0|5170.739437949429
3014|17|1|0|1|2.6796690307328603|6742.83514219879
97661|68|1|0|0|4.0|14035.48427312551
25015|32|2|0|1|2.0|8055.542007708431
65935|9|2|0|0|1.0|3579.329063313583
70111|9|2|0|0|2.0|6601.405656873162
439|9|2|0|0|1.0|2932.634242967839
57191|32|1|0|1|4.0|15726.906808740143
57191|32|2|0|1|4.0|20077.779716464695
87552|9|2|0|0|1.0|4492.627731403735
41027|32|2|0|1|2.0|8055.542007708431
85952|87|2|0|0|1.0|5443.287565465895
35689|68|1|0|0|1.0|3639.765722954404
38557|59|1|0|1|2.6796690307328603|9116.185032359386
98995|68|1|0|0|1.0|2557.601957734864
98995|17|1|0|1|2.6796690307328603|10048.179116262363
31622|59|2|0|1|2.6796690307328603|12070.815299238875
71788|59|2|0|1|2.6796690307328603|12309.19779631518
86229|59|2|0|1|2.6796690307328603|12309.19779631518
47874|17|1|0|1|1.0|2859.3638595187535
47874|59|1|0|1|1.0|2573.3619292965886
31890|68|1|0|0|1.0|3639.765722954404
62580|59|1|0|1|1.0|2573.3619292965886
42448|9|2|0|0|1.0|3596.6983894620107
85407|59|1|0|1|1.0|2573.3619292965886
51311|59|1|0|1|2.6796690307328603|9116.185032359386
99108|52|2|0|1|2.0|7929.851009246266
63510|59|1|0|1|2.6796690307328603|9116.185032359386
62521|59|1|0|1|2.6796690307328603|9116.185032359386
62521|87|2|0|0|2.6796690307328603|13301.398400721337
75832|87|2|0|0|2.6796690307328603|13539.780897797642
52311|87|2|0|0|2.6796690307328603|13301.398400721337
69901|81|2|0|1|1.0|5077.105336668009
95974|81|2|0|1|2.6796690307328603|11897.239728560786
82727|17|1|0|1|1.0|3570.4227177356656
94553|32|2|0|1|3.0|16577.852237712177
94553|59|2|0|1|3.0|15087.226031954064
73443|17|1|0|1|1.0|3570.4227177356656
73443|17|2|0|1|1.0|5229.302366722074
59757|9|2|0|0|2.6796690307328603|11593.428626491468
49541|68|1|0|0|3.0|11599.380502943068
49541|87|2|0|0|3.0|16473.602215241997
49541|94|2|0|0|2.0|8698.098539945173
95396|68|1|0|0|1.0|4044.2855166031895
18082|32|2|0|1|3.0|14701.34851008289
86901|52|2|0|1|1.0|5278.317789498364
917|59|1|0|1|1.0|1850.2145698586985
61370|15|2|0|1|1.0|4557.269322978246
9209|59|2|0|1|1.0|3690.9478347155973
52835|59|2|0|1|1.0|3842.783119530215
8986|59|2|0|1|2.6796690307328603|10204.297916462432
15328|59|2|0|1|2.6796690307328603|10610.519709072096
18408|59|2|0|1|1.0|3735.2307802894697
26730|17|1|0|1|1.0|2469.905400765971
9613|55|2|0|1|2.0|6972.206926066189
91179|9|2|0|0|2.0|7671.093566500794
91179|17|2|0|1|1.0|5488.398466944427
98646|9|2|0|0|3.0|14279.525258247839
59892|9|2|0|0|4.0|21354.270743900364
59892|17|2|0|1|8.0|45913.71427203528
19740|32|2|0|1|2.6796690307328603|12902.669028072842
19740|17|2|0|1|1.0|4575.099798854274
59612|81|2|0|1|1.0|4983.61936825684
50386|40|2|0|1|2.6796690307328603|12902.669028072842
69033|40|2|0|1|2.6796690307328603|12902.669028072842
61845|59|1|0|1|2.6796690307328603|9129.445599179073
26954|59|1|0|1|2.0|5543.251415315045
95661|59|1|0|1|1.0|2316.7264468614803
21798|59|1|0|1|2.0|5358.647722745153
67767|52|2|0|1|2.6796690307328603|11993.223902140799
23942|81|2|0|1|1.0|4663.119460725778
27546|32|2|0|1|1.0|4923.087338076499
3494|59|1|0|1|2.6796690307328603|6747.109757978193
27224|40|2|0|1|2.6796690307328603|12718.06533550295
88841|52|1|0|1|1.0|3504.4800711178
57450|17|1|0|1|2.6796690307328603|9230.843836831347
99377|52|2|0|1|1.0|4657.670708618557
43129|59|1|0|1|1.0|2445.6145270758084
13303|32|2|0|1|1.0|4771.25205326188
58685|52|2|0|1|2.6796690307328603|11993.223902140799
70172|40|2|0|1|2.0|8027.327556676017
53135|40|2|0|1|2.6796690307328603|12718.06533550295
50647|40|2|0|1|1.0|4923.087338076499
98346|40|2|0|1|1.0|5382.512141980709
75379|40|2|0|1|2.6796690307328603|13628.480876323083
58948|17|1|0|1|2.6796690307328603|9230.843836831347
32730|59|2|0|1|1.0|4104.494176062217
77527|52|2|0|1|1.0|4870.278948458174
76361|59|2|0|1|2.6796690307328603|12137.854670564975
57203|59|1|0|1|2.6796690307328603|8944.841906609181
28134|59|1|0|1|2.0|5358.647722745153
6732|59|1|0|1|2.6796690307328603|6747.109757978193
12592|59|1|0|1|2.6796690307328603|7740.64299281783
91435|59|1|0|1|2.6796690307328603|9476.305175331521
80461|59|1|0|1|2.6796690307328603|9183.224403685486
70604|81|2|0|1|1.0|4663.119460725778
13708|52|2|0|1|1.0|4275.700881293331
21394|52|2|0|1|2.6796690307328603|11993.223902140799
48720|59|2|0|1|2.6796690307328603|11899.47217348867
73540|59|2|0|1|2.6796690307328603|12137.854670564975
29666|59|2|0|1|1.0|4104.494176062217
5548|59|2|0|1|2.6796690307328603|9701.740024857681
26807|17|2|0|1|1.0|4390.496106284382
72387|59|2|0|1|2.6796690307328603|12137.854670564975
69939|40|2|0|1|2.6796690307328603|12956.447832579255
97945|59|1|0|1|2.6796690307328603|8222.2530988258
71520|9|2|0|0|2.6796690307328603|12226.159672787524
79722|52|2|0|1|2.6796690307328603|12955.454590260639
64919|59|2|0|1|1.0|4156.309323361924
66010|59|2|0|1|1.0|4156.309323361924
89842|17|1|0|1|2.6796690307328603|10434.340149297515
21481|52|2|0|1|2.6796690307328603|12045.039049440506
98871|52|2|0|1|2.6796690307328603|12691.031203121316
90537|59|2|0|1|2.6796690307328603|12430.93544221101
17343|59|2|0|1|2.6796690307328603|11239.66620488326
62440|15|2|0|1|2.6796690307328603|12237.289251010543
10117|59|2|0|1|2.6796690307328603|10747.088406997027
45849|40|2|0|1|1.0|4974.902485376206
86237|17|1|0|1|2.6796690307328603|10193.074524951187
1022|17|2|0|1|2.6796690307328603|10039.557102379555
55644|52|2|0|1|1.0|4250.0610520140535
63209|17|1|0|1|1.0|2783.43160459768
63209|17|2|0|1|1.0|4442.311253584089
98571|17|1|0|1|2.6796690307328603|9928.651137811865
70658|40|2|0|1|2.6796690307328603|13680.29602362279
39939|87|2|0|0|1.0|5341.610234731138
42915|40|1|0|1|2.6796690307328603|9815.250215923168
11208|40|2|0|1|3.0|13750.68199634076
67974|40|2|0|1|2.0|8079.142703975724
46130|59|2|0|1|2.6796690307328603|11951.287320788377
91517|59|2|0|1|2.6796690307328603|12430.93544221101
38764|40|2|0|1|1.0|4974.902485376206
56834|32|2|0|1|2.0|8079.142703975724
11559|17|1|0|1|2.6796690307328603|8078.460070339709
6307|17|1|0|1|1.0|2153.3640466268466
96038|17|1|0|1|2.6796690307328603|9634.8623752915
26094|17|1|0|1|2.6796690307328603|9282.658984131054
91249|40|2|0|1|1.0|5888.201153466359
74974|15|1|0|1|2.6796690307328603|10193.074524951187
13488|15|1|0|1|2.6796690307328603|8078.460070339709
32986|17|1|0|1|2.6796690307328603|9282.658984131054
74812|17|1|0|1|2.6796690307328603|10193.074524951187
96004|17|1|0|1|1.0|2897.252498681818
53020|15|2|0|1|2.6796690307328603|12237.289251010543
26539|15|2|0|1|2.0|7546.551472183608
32660|17|1|0|1|1.0|2783.43160459768
30652|52|2|0|1|2.6796690307328603|12045.039049440506
98265|32|2|0|1|1.0|5382.512141980709
36468|15|2|0|1|2.0|7546.551472183608
59124|15|2|0|1|2.6796690307328603|12237.289251010543
59027|15|2|0|1|2.6796690307328603|12237.289251010543
91975|15|2|0|1|2.6796690307328603|13388.970416177004
48615|15|2|0|1|2.0|7546.551472183608
48615|81|2|0|1|2.0|7955.071041586174
7104|9|2|0|0|1.0|3006.176930135335
24945|32|2|0|1|1.0|4974.902485376206
42483|32|2|0|1|2.6796690307328603|12769.880482802657
35100|32|2|0|1|1.0|4974.902485376206
79253|17|1|0|1|2.6796690307328603|10193.074524951187
85201|17|1|0|1|2.6796690307328603|10193.074524951187
84380|17|1|0|1|2.6796690307328603|10193.074524951187
65991|15|2|0|1|2.0|7546.551472183608
15770|32|2|0|1|2.6796690307328603|11742.639074918086
48453|17|1|0|1|2.0|5696.464800267026
48453|17|2|0|1|2.0|7546.551472183608
13199|68|1|0|0|2.6796690307328603|8747.545489488159
67292|43|2|0|0|1.0|4250.0610520140535
42384|59|1|0|1|2.6796690307328603|8996.657053908888
88023|9|2|0|0|2.6796690307328603|12467.425297133852
3316|68|1|0|0|1.0|2673.871567697654
88205|87|1|0|0|1.0|4018.421995998856
77964|87|1|0|0|2.6796690307328603|10151.103256538141
25887|68|1|0|0|1.0|3303.939125668487
54183|87|1|0|0|1.0|3794.7185374129695
93510|92|1|0|0|2.6796690307328603|10568.412383013554
34407|92|1|0|0|1.0|3794.7185374129695
68971|68|1|0|0|2.0|6093.397493092697
68971|43|2|0|0|4.0|18610.776443495455
22092|59|1|0|1|1.0|2484.74799125904
90227|17|1|0|1|2.0|6525.322104295273
31565|68|1|0|0|3.0|10680.576508569638
84287|59|1|0|1|2.6796690307328603|8841.13271038421
38645|68|1|0|0|2.6796690307328603|9421.941347717353
13040|9|2|0|0|3.0|11902.63880490451
72252|17|1|0|1|2.6796690307328603|9799.167684350205
17818|17|1|0|1|2.6796690307328603|8177.131027624958
17378|17|1|0|1|2.6796690307328603|8177.131027624958
89835|17|1|0|1|2.6796690307328603|10092.24845599624
63987|68|1|0|0|1.0|3341.451401731903
53833|68|1|0|0|1.0|3341.451401731903
98248|87|1|0|0|1.0|2801.882195556553
13981|68|1|0|0|5.0|19504.171564450244
48223|17|2|0|1|1.0|4467.141846531031
39261|87|1|0|0|1.0|3832.2308134763853
39261|87|2|0|0|1.0|5230.544612716909
39261|94|2|0|0|2.0|8211.210003071286
31836|87|1|0|0|1.0|3832.2308134763853
31836|87|2|0|0|1.0|5230.544612716909
3710|59|1|0|1|1.0|1892.1927093516224
78460|81|2|0|1|5.0|27283.434651834796
66708|40|2|0|1|1.0|4980.195964023586
95601|87|1|0|0|1.0|4110.15700607585
70598|92|1|0|0|2.0|9624.541483610134
70598|59|1|0|1|1.0|2998.9388119219343
13847|87|1|0|0|1.0|5083.064485742177
28861|17|1|0|1|1.0|3680.7005672321347
13333|94|2|0|0|1.0|6533.33304402307
85855|59|2|0|1|1.0|5034.339750549087
42787|40|2|0|1|1.0|5768.497297592663
69470|40|2|0|1|1.0|5768.497297592663
23093|52|1|0|1|1.0|2667.172893532829
23093|40|2|0|1|3.0|15163.632649579147
23093|52|2|0|1|1.0|4326.052542519237
69730|52|1|0|1|4.0|14437.270759181729
69730|52|2|0|1|4.0|18788.143666906293
72495|40|2|0|1|3.0|15770.302737450043
72495|17|2|0|1|3.0|15237.71150565793
76117|87|1|0|0|1.0|3572.1331226018997
77440|59|1|0|1|2.6796690307328603|8958.361249852449
67923|23|2|0|1|3.0|14145.611377207251
66451|59|1|0|1|5.0|17329.57604516013
13733|59|1|0|1|2.0|4962.261196473272
71993|81|2|0|1|1.0|6890.914661880971
25104|23|2|0|1|2.0|11676.74608645413
25104|52|2|0|1|4.0|23069.21139363244
25104|59|2|0|1|3.0|18563.352614116735
96379|87|1|0|0|1.0|2547.119247509272
93922|87|2|0|0|5.0|30284.63136783565
93922|59|2|0|1|3.0|14663.118636265706
59397|40|2|0|1|3.0|14756.642861668122
59397|59|2|0|1|3.0|13938.049699653842
12086|87|1|0|0|3.0|11483.065582172363
17977|92|1|0|0|1.0|3962.8927853742857
52363|59|1|0|1|1.0|2592.95827918026
48827|17|1|0|1|5.0|19570.29919664314
48827|59|1|0|1|8.0|27663.59542602089
48827|40|2|0|1|8.0|38784.02377432875
48827|17|2|0|1|5.0|26150.1820498166
48827|59|2|0|1|8.0|37157.817395430626
47829|92|1|0|0|1.0|4974.28853896374
47829|17|1|0|1|1.0|2878.9602094024253
47829|17|2|0|1|1.0|4537.839858388834
28137|87|2|0|0|3.0|16974.573928740352
28137|59|2|0|1|1.0|4251.8379281666685
93498|59|1|0|1|5.0|21441.487362384425
86916|40|2|0|1|5.0|29385.416663218104
59516|59|1|0|1|1.0|2522.260267322456
59516|65|1|0|1|1.0|3080.885551986015
97437|59|1|0|1|1.0|1267.500199942404
97437|38|2|0|0|4.0|19777.148691381182
15217|32|2|0|1|2.0|7706.744779341254
15217|87|2|0|0|3.0|14684.327148828354
15217|23|2|0|1|2.0|7174.153547549137
3643|40|2|0|1|1.0|4383.968391588604
31012|68|1|0|0|3.0|10659.212795688674
9925|26|2|0|1|5.0|24168.6774251672
67186|32|2|0|1|3.0|14539.610356650164
13581|17|1|0|1|2.0|5367.321203585605
36258|17|1|0|1|2.0|5538.844576024449
55281|26|2|0|1|2.6796690307328603|12354.60992932071
47033|59|1|0|1|1.0|2463.384278378077
98490|59|1|0|1|2.6796690307328603|7858.797692643563
60871|81|1|0|1|6.0|22487.03702668311
60871|40|2|0|1|4.0|19314.25416397665
60871|59|2|0|1|5.0|25019.11924590804
60871|81|2|0|1|6.0|27730.739684622724
95476|68|1|0|0|3.0|11314.904419240393
95476|17|2|0|1|4.0|21586.976918469572
95476|59|2|0|1|2.0|7589.6157572544225
95476|81|2|0|1|2.0|8078.86372885784
91845|38|2|0|0|1.0|5905.970904768628
92933|17|1|0|1|2.6796690307328603|10070.884743115275
47561|17|2|0|1|1.0|4408.265857586652
39040|81|2|0|1|3.0|14830.60059149705
18515|32|2|0|1|2.6796690307328603|12127.13848769665
76949|32|2|0|1|2.6796690307328603|13568.77092309008
64845|59|1|0|1|1.0|2592.95827918026
64845|59|2|0|1|1.0|4251.8379281666685
79903|23|2|0|1|1.0|5209.872902132662
74410|32|2|0|1|4.0|20528.41515774602
90597|59|1|0|1|2.0|5797.853723097846
59939|17|1|0|1|11.0|53465.59323053261
59939|9|2|0|0|3.0|13389.219458764133
59939|17|2|0|1|11.0|58127.66124249573
59939|52|2|0|1|4.0|18893.158183563733
28156|59|1|0|1|2.0|5556.588098751521
85924|52|2|0|1|2.6796690307328603|12843.929489727929
86271|59|1|0|1|1.0|2592.95827918026
86271|87|2|0|0|1.0|5482.421029649127
86271|40|2|0|1|1.0|5742.464133924778
86271|59|2|0|1|1.0|4251.8379281666685
34775|81|2|0|1|3.0|14830.60059149705
812|68|1|0|0|1.0|2990.1610506840107
82939|68|1|0|0|1.0|3620.2286086548434
17552|68|1|0|0|1.0|3512.6762694140966
17552|59|1|0|1|1.0|2446.2724757562814
66871|68|1|0|0|1.0|3620.2286086548434
13751|52|2|0|1|5.0|25777.457849482373
6132|52|2|0|1|2.6796690307328603|10077.873493578083
55693|52|2|0|1|2.6796690307328603|12275.605642209071
42520|32|2|0|1|2.6796690307328603|12658.355382269947
95319|32|2|0|1|1.0|6177.335426160627
91178|59|1|0|1|2.6796690307328603|9706.871768100087
72583|59|1|0|1|1.0|2553.824814997028
72175|59|1|0|1|2.6796690307328603|9123.514450452483
76698|17|1|0|1|1.0|3550.9932531462528
36331|59|1|0|1|1.0|2592.95827918026
49929|59|1|0|1|2.6796690307328603|9227.223646677454
86542|59|1|0|1|1.0|2834.223903526586
31551|59|1|0|1|1.0|2592.95827918026
26979|17|1|0|1|2.0|5927.031393035592
26979|59|1|0|1|2.6796690307328603|9227.223646677454
36122|59|1|0|1|1.0|2553.824814997028
34315|59|1|0|1|2.6796690307328603|9227.223646677454
62869|59|1|0|1|2.6796690307328603|9227.223646677454
99282|59|2|0|1|2.0|6478.329682570616
92027|59|1|0|1|2.6796690307328603|9364.780074798811
27129|59|1|0|1|1.0|2553.824814997028
22630|59|1|0|1|1.0|2592.95827918026
25885|52|2|0|1|2.6796690307328603|12275.605642209071
72803|40|2|0|1|1.0|5742.464133924778
72803|26|2|0|1|3.0|15753.771350419533
72803|59|2|0|1|3.0|14263.145144661425
72803|94|2|0|0|1.0|5482.421029649127
84804|32|2|0|1|17.0|133609.9388251775
84804|17|2|0|1|2.0|8449.151108696
95287|40|2|0|1|2.0|9416.613632723964
45680|59|2|0|1|2.0|7816.172198869041
67872|15|2|0|1|4.0|19494.905813334713
42777|59|1|0|1|1.0|2669.351683828932
69003|59|1|0|1|4.0|14350.755499688665
57052|87|1|0|0|3.0|12589.364391642852
57052|17|1|0|1|2.0|5755.623344915975
57052|59|1|0|1|6.0|24895.673915977037
36088|59|2|0|1|2.0|7816.172198869041
52069|40|2|0|1|2.0|8719.206724945221
18438|59|2|0|1|4.0|16432.470435569172
94589|59|2|0|1|2.6796690307328603|11873.262610482223
69205|32|2|0|1|4.0|17688.528763504626
53975|32|2|0|1|2.6796690307328603|11924.850254532217
53975|17|2|0|1|2.0|6701.521243913169
9944|32|2|0|1|1.0|4019.4481754963476
9944|17|2|0|1|2.0|6186.6383540956
36123|15|2|0|1|7.0|38091.129238054535
15071|81|2|0|1|2.0|7257.719018451061
61497|15|2|0|1|2.0|6387.9950400814605
57397|59|2|0|1|1.0|3132.915823117106
702|59|2|0|1|1.0|2502.8482651462723
96832|59|2|0|1|2.6796690307328603|10566.652964754972
83256|59|2|0|1|2.0|6195.744838511425
53298|59|2|0|1|2.0|6195.744838511425
49636|9|2|0|0|3.0|11809.896255224661
49636|17|2|0|1|12.0|92804.91173166277
49636|26|2|0|1|3.0|13264.032606059927
49636|52|2|0|1|7.0|37372.56287583011
49636|59|2|0|1|21.0|118187.31414196579
49636|81|2|0|1|2.6796690307328603|11581.00411696309
84174|15|2|0|1|3.0|12969.823871344119
84174|32|2|0|1|3.0|13502.415103136233
84174|40|2|0|1|3.0|13502.415103136233
61478|32|2|0|1|2.0|7464.679068473849
34244|32|2|0|1|5.0|24399.29027474587
37461|52|2|0|1|4.0|24583.47054049881
58769|32|2|0|1|4.0|31726.15635133194
58769|59|2|0|1|4.0|30102.9992683307
88928|40|2|0|1|5.0|41615.127439418364
88928|52|2|0|1|2.0|16316.191619158268
